longitude,latitude
-86.99090935796444,40.469002109336415
-86.99090938099,40.469002140138805
-86.99090937996745,40.46900209868152
-86.99090940054879,40.4690020973577
-86.99090939667734,40.4690020840897
-86.99090939664109,40.4690020705013
-86.99090937598264,40.46900208401483
-86.99090940137505,40.46900210194334
-86.99090938504216,40.46900211540151
-86.99090938212463,40.4690020924167
-86.99090934680184,40.46900207776066
-86.9909093336298,40.46900207550816
-86.99090935592162,40.46900206877553
-86.99090932806396,40.4690020452191
-86.99090932142262,40.46900205231263
-86.99090934312763,40.46900206175872
-86.99090936020805,40.46900206739778
-86.99090936871076,40.4690020722505
-86.99090935964264,40.46900207511433
-86.99090935569888,40.46900207249442
-86.99090934293402,40.4690020715759
-86.99090933548797,40.46900207228248
-86.99090932820319,40.469002064342185
-86.99090934766235,40.46900205278713
-86.99090934053649,40.46900205643528
-86.99090935296437,40.46900204519925
-86.99090934791676,40.46900205914323
-86.99090934148867,40.469002045092274
-86.9909093488214,40.469002047179
-86.9909093467094,40.4690020673803
-86.99090934193379,40.46900206669129
-86.9909093455399,40.46900206144622
-86.9909093345917,40.46900206848839
-86.99090931760918,40.46900206191585
-86.99090931592319,40.46900207188388
-86.99090932669654,40.4690020675493
-86.99090932551395,40.46900205965883
-86.99090933690036,40.46900206614768
-86.99090932551542,40.46900204659728
-86.99090932191561,40.46900204861568
-86.99090932917348,40.46900204909847
-86.9909093516379,40.469002043913086
-86.99090936797018,40.46900206060685
-86.9909093662676,40.46900207449713
-86.99090937956095,40.46900208778445
-86.99090938275862,40.469002105132425
-86.9909094033796,40.46900209943631
-86.99090940966803,40.4690021119705
-86.99090943589708,40.46900211928253
-86.99090940457609,40.469002122248106
-86.99090939637931,40.46900211656882
-86.99090936237651,40.46900211009961
-86.9909093528676,40.469002117147376
-86.99090934736735,40.469002112132046
-86.9909093730769,40.46900212088562
-86.9909093377398,40.46900210145876
-86.9909093217347,40.46900209472609
-86.99090937587401,40.469002190570414
-86.99090928678683,40.46900247466536
-86.99090911393928,40.46900261552188
-86.9909088382218,40.46900271288538
-86.99090857680834,40.46900273301996
-86.99090787947226,40.469002758933485
-86.99090742196971,40.469002962025655
-86.99090688641695,40.46900323173186
-86.99090607279251,40.469003196113135
-86.99090527143538,40.46900304628694
-86.99090476128357,40.46900328894575
-86.99090431837756,40.46900324431686
-86.99090393479828,40.46900318915031
-86.99090339517308,40.4690030286355
-86.9909028557417,40.46900276293365
-86.99090249009993,40.4690027355546
-86.9909019888549,40.46900254783319
-86.99090147772745,40.46900249733002
-86.9909008809585,40.46900230510153
-86.99090034057785,40.46900213115462
-86.99089975473979,40.46900198577522
-86.99089878311958,40.46900176953723
-86.99089771396093,40.46900135121113
-86.99089712445691,40.46900136737782
-86.99089622328003,40.46900123541276
-86.9908954723527,40.469001351068485
-86.99089468498609,40.46900130301653
-86.99089402642953,40.469001254806365
-86.99089324953209,40.46900139092861
-86.99089258860415,40.46900132582743
-86.99089161177807,40.469001345510094
-86.9908908436853,40.46900147796499
-86.99089003280591,40.46900166917299
-86.99088937685325,40.46900190896416
-86.9908888157164,40.469001923291216
-86.99088828998545,40.469002052781015
-86.99088830495663,40.46900203368492
-86.99088841537169,40.46900204322508
-86.99088835685193,40.46900203525854
-86.99088831658644,40.46900202384603
-86.99088830732194,40.46900201497432
-86.99088828009955,40.469001994938026
-86.99088828399343,40.46900197204281
-86.99088828728024,40.46900197495008
-86.99088828240316,40.46900196306782
-86.99088829289973,40.46900194917923
-86.99088829542517,40.46900193977967
-86.99088830111063,40.46900194231261
-86.99088832124696,40.46900194546082
-86.99088830330938,40.469001939709706
-86.99088830337199,40.46900194325649
-86.9908883009184,40.46900193855664
-86.9908882919141,40.46900194520642
-86.99088828371701,40.46900194142806
-86.9908882673988,40.46900192243088
-86.99088828032004,40.46900193057984
-86.99088828598822,40.46900193107262
-86.99088830416365,40.46900195165247
-86.9908883052409,40.46900195084913
-86.9908883109757,40.46900196212011
-86.99088832675817,40.4690019578045
-86.99088834013604,40.46900196722434
-86.99088833939825,40.46900198594815
-86.99088835213097,40.469001976247256
-86.99088836770987,40.46900199921422
-86.99088836224838,40.46900196871685
-86.99088834283737,40.46900195918314
-86.99088833704718,40.46900194902471
-86.9908883357888,40.46900193425675
-86.99088833669906,40.46900193937937
-86.99088834372637,40.46900196143287
-86.990888329374,40.469001944714535
-86.99088834779188,40.46900194326775
-86.99088834732491,40.46900195628964
-86.99088835358609,40.46900195076351
-86.99088836090202,40.46900195218558
-86.99088834869134,40.46900191647984
-86.99088835775497,40.469001920778695
-86.99088835264318,40.46900192054382
-86.99088833942501,40.46900192398998
-86.99088833942712,40.46900190974674
-86.99088834546728,40.4690019228687
-86.99088832913684,40.469001923742375
-86.99088832387655,40.469001915239296
-86.99088831594167,40.46900190895741
-86.99088831771057,40.46900190728302
-86.99088833686697,40.46900190747501
-86.99088833387498,40.46900189530839
-86.99088834832227,40.46900189103308
-86.99088833624612,40.46900190236215
-86.99088834212944,40.46900191752391
-86.99088834680836,40.46900191793896
-86.99088832929037,40.46900189881845
-86.99088835094125,40.46900190937116
-86.99088834457088,40.46900190686825
-86.99088832903684,40.46900187145204
-86.99088833044767,40.469001897367946
-86.9908883297425,40.469001869123645
-86.99088833138993,40.46900187414485
-86.99088832413007,40.46900188181975
-86.99088833485959,40.46900186999386
-86.9908883259307,40.46900187744373
-86.99088832488663,40.46900189796522
-86.99088831573098,40.46900187958588
-86.9908883298618,40.469001882746376
-86.99088833698184,40.46900190031992
-86.9908883353348,40.46900189433691
-86.99088835397815,40.46900190065063
-86.99088836104104,40.46900191152425
-86.99088835602676,40.46900190185588
-86.99088836554697,40.46900193014347
-86.99088836306092,40.46900192205674
-86.99088837391517,40.469001920624976
-86.99088836972548,40.46900192358028
-86.9908883289128,40.46900194705705
-86.99088815095772,40.46900198647689
-86.99088816819766,40.46900197611242
-86.99088791290202,40.46900198647968
-86.9908875292964,40.46900191751306
-86.9908873503168,40.469001786854285
-86.99088707561884,40.46900160604925
-86.99088674130411,40.46900138370929
-86.9908865433034,40.46900121466741
-86.99088629639388,40.46900097264863
-86.99088610194916,40.46900091917594
-86.99088590650967,40.469000812456734
-86.99088559898696,40.469000635500606
-86.99088537946861,40.46900049549771
-86.99088505962713,40.46900029857789
-86.99088454720992,40.46900025496814
-86.99088422334346,40.46900016608018
-86.99088403216555,40.46900002691567
-86.99088374841062,40.468999904259526
-86.99088337072303,40.46899970430147
-86.99088291776087,40.46899948927511
-86.99088249259165,40.46899928357789
-86.99088213600457,40.46899905000267
-86.99088160737007,40.4689988172385
-86.99088123705681,40.46899861231976
-86.99088090397287,40.46899850146568
-86.99088054981556,40.46899830662472
-86.99087997300519,40.46899819192471
-86.99087935198536,40.46899803164912
-86.99087855771528,40.46899796268959
-86.9908775883584,40.46899787589663
-86.99087689678768,40.4689977068451
-86.99087646119571,40.4689974510567
-86.99087608669232,40.46899730166096
-86.9908756554397,40.468997035089
-86.99087498471145,40.46899666515086
-86.99087423739138,40.468996471236
-86.99087334370131,40.46899633920535
-86.99087282261794,40.46899605173975
-86.99087229080743,40.46899598289128
-86.99087177020148,40.46899578263409
-86.9908715328582,40.46899554163093
-86.99087067007349,40.468995310554895
-86.99086984311887,40.46899513889732
-86.99086928600752,40.46899522789779
-86.99086831500148,40.46899538857024
-86.99086803805228,40.468995314805056
-86.9908672424079,40.46899548529992
-86.99086693514406,40.46899536974307
-86.99086650077038,40.46899536817264
-86.990865889997,40.46899540548392
-86.99086527300778,40.468995322607256
-86.99086475133868,40.4689953434842
-86.99086446763448,40.468995325792456
-86.99086380869781,40.46899543499291
-86.99086298293112,40.468995526744735
-86.99086264495249,40.46899578339724
-86.99086217033876,40.468996034209226
-86.99086188947707,40.468996157441474
-86.99086125362417,40.46899665441694
-86.99086067724635,40.46899654492458
-86.9908603840006,40.4689968152756
-86.99085981026566,40.46899676687547
-86.9908592824648,40.46899691758476
-86.99085872189697,40.46899700987134
-86.99085827392135,40.46899709391722
-86.99085786519967,40.46899724312858
-86.9908573200867,40.46899729190945
-86.9908569265431,40.46899739635096
-86.99085635967666,40.46899742611522
-86.99085579995881,40.46899739870325
-86.99085508799043,40.468997325697615
-86.9908547266311,40.46899744759401
-86.99085422493975,40.468997322378215
-86.990853227831,40.46899693726829
-86.99085284289762,40.46899713356125
-86.99085213675372,40.46899720946501
-86.99085131968444,40.46899738658181
-86.99085069971879,40.46899783799636
-86.99084994620786,40.46899767728741
-86.99084919257476,40.46899781081605
-86.99084835836821,40.46899780510798
-86.99084734196978,40.46899777860265
-86.99084642923638,40.46899780148284
-86.99084589461611,40.46899821563876
-86.99084521640697,40.46899850381653
-86.99084463681277,40.46899877802531
-86.99084408246944,40.46899921606627
-86.99084353463324,40.46899964085
-86.99084383219856,40.46900004759768
-86.99084408171778,40.46900029890485
-86.99084373522308,40.4690007245908
-86.99084310953526,40.46900070085596
-86.99084244454268,40.469000759327976
-86.99084175795409,40.4690009265653
-86.99084139653243,40.469001313644426
-86.99084120802797,40.46900156196169
-86.99084125282927,40.4690016611492
-86.99084122062199,40.46900151885984
-86.99084130188436,40.46900125912386
-86.99084136567254,40.46900085716491
-86.99084140456765,40.46900048151497
-86.99084180093689,40.46900034785991
-86.99084207411767,40.469000140335126
-86.99084210695302,40.46900003719296
-86.99084194790315,40.46899995475692
-86.99084190276271,40.46899994915479
-86.9908416304683,40.46899959935608
-86.99084148013524,40.4689993926171
-86.9908408999969,40.46899910455574
-86.99084085185055,40.468999036378925
-86.99084057315649,40.46899897258445
-86.99084021255105,40.46899886555134
-86.99083986265526,40.46899869899046
-86.99083953678004,40.46899862911032
-86.99083926666157,40.468998492879486
-86.99083855631177,40.46899834158413
-86.99083779632659,40.46899834946067
-86.99083712275633,40.46899814438043
-86.99083645052038,40.46899823709836
-86.99083567489917,40.468998388180445
-86.9908352814508,40.46899838076071
-86.99083474732518,40.4689983890428
-86.99083409307897,40.46899845937681
-86.99083367135053,40.46899853609962
-86.9908333920659,40.46899867696033
-86.99083281644393,40.468998840748746
-86.99083218529096,40.468998859294814
-86.9908314607272,40.46899885295172
-86.99083090923929,40.46899889768478
-86.9908303921467,40.46899860626533
-86.99082983724391,40.46899871471299
-86.99082892945988,40.46899895520855
-86.99082834024529,40.46899912682977
-86.99082821681283,40.468998929264096
-86.99082752976234,40.46899905522432
-86.99082671666282,40.468999379024815
-86.99082582613313,40.468999362701794
-86.99082485100729,40.4689997025841
-86.9908242980613,40.4689996328075
-86.99082380525473,40.46899907462783
-86.99082278421442,40.46899935118421
-86.99082202376391,40.468999653757166
-86.99082152614305,40.46899959486973
-86.99082072342618,40.4690000213133
-86.99082008858967,40.46900027260469
-86.99081967738687,40.46900014621188
-86.99081914731191,40.46900020066418
-86.9908183561749,40.46900061423932
-86.99081814529607,40.469000432649786
-86.99081788243184,40.46900026580477
-86.9908178111028,40.46900046382365
-86.99081796967805,40.46900035928307
-86.99081796880984,40.46900035825669
-86.99081794710476,40.4690003713768
-86.990817952197,40.46900035607534
-86.99081799485599,40.46900038129635
-86.99081795209501,40.46900037969251
-86.99081800577483,40.46900038096688
-86.99081798129221,40.46900037836268
-86.99081799239423,40.469000379890346
-86.99081795581193,40.46900039966102
-86.99081796014892,40.469000395238965
-86.99081795398004,40.46900039413028
-86.99081795942828,40.46900038874771
-86.99081795364594,40.46900037540704
-86.99081796723986,40.46900037458148
-86.99081796725126,40.46900036096767
-86.99081795534508,40.469000370855056
-86.99081794705648,40.46900035036681
-86.99081794815298,40.46900034379292
-86.99081792805997,40.46900035518052
-86.99081795254064,40.469000355755846
-86.99081794573698,40.46900036030683
-86.99081795129305,40.46900036625851
-86.9908179451929,40.46900035921392
-86.99081793804234,40.469000352726034
-86.99081793948923,40.4690003422114
-86.9908179433802,40.469000356378366
-86.99081794347768,40.469000353022814
-86.99081795189508,40.46900036223881
-86.99081794831247,40.46900036224236
-86.99081794339094,40.46900035215288
-86.99081792674154,40.46900034236291
-86.99081793327906,40.46900033893351
-86.99081793964955,40.46900034791344
-86.99081793232638,40.46900034551168
-86.99081793210983,40.46900035743239
-86.99081793149472,40.46900034202135
-86.9908179117838,40.46900035033244
-86.99081792948816,40.469000346111386
-86.99081792030434,40.46900033465783
-86.99081790652905,40.4690003269233
-86.99081794557674,40.46900034246516
-86.99081792747596,40.46900033175773
-86.99081791567244,40.46900032861518
-86.99081790468942,40.469000331376186
-86.99081790173071,40.46900032758715
-86.99081789123605,40.46900031961389
-86.99081789952115,40.46900032887061
-86.99081790746462,40.46900031493299
-86.99081790008901,40.46900031208311
-86.99081790694625,40.46900030996312
-86.9908179120288,40.46900031073071
-86.99081791530051,40.46900031360657
-86.99081791626463,40.46900031488224
-86.99081792858854,40.46900031691166
-86.99081792555342,40.469000309564166
-86.9908179382343,40.46900030314503
-86.99081793910345,40.46900030176814
-86.99081792498049,40.46900030292056
-86.99081792505486,40.46900031425552
-86.9908179328429,40.46900030996465
-86.99081794642609,40.46900032217123
-86.99081793157774,40.46900033437808
-86.99081792709887,40.469000321309416
-86.9908179337195,40.46900033818563
-86.99081792732359,40.46900034236174
-86.99081792169915,40.469000332772296
-86.99081793993656,40.469000351110665
-86.99081793485111,40.469000341237226
-86.99081792781375,40.469000334161166
-86.99081791645197,40.46900032633726
-86.99081791050892,40.46900030264624
-86.99081792183235,40.46900029555858
-86.99081790861808,40.4690003025088
-86.9908178910065,40.469000290942326
-86.99081789670761,40.46900029473785
-86.99081789575469,40.46900029334255
-86.9908179048216,40.46900029271387
-86.99081791809077,40.469000309971655
-86.99081790034096,40.46900030557455
-86.99081789965518,40.469000306922446
-86.99081791088459,40.46900030961227
-86.99081788213005,40.46900031430189
-86.99081768450735,40.46900040847012
-86.99081761747344,40.46900040446652
-86.99081750072669,40.46900032959404
-86.99081740547184,40.46900041332678
-86.99081744428322,40.46900053702241
-86.99081734063549,40.46900031976437
-86.99081730062335,40.46900010336992
-86.9908173080976,40.46899964091714
-86.9908173482784,40.46899922297855
-86.9908175640199,40.46899911883703
-86.9908174966764,40.46899853344775
-86.99081748858296,40.46899819548643
-86.99081752644733,40.46899830289432
-86.99081753042348,40.468998091252885
-86.99081743302985,40.46899764716594
-86.99081730189926,40.46899774531316
-86.99081696819161,40.468997513392445
-86.99081647591376,40.46899676747564
-86.99081602260107,40.46899664153646
-86.99081564087386,40.46899660941984
-86.99081494877045,40.46899629973981
-86.99081425144364,40.46899640479503
-86.99081369767983,40.46899596198168
-86.9908133030223,40.4689957549636
-86.99081278569368,40.46899543533825
-86.9908120173268,40.46899535727184
-86.99081104858429,40.46899537717925
-86.9908099308325,40.46899543898487
-86.99080940298413,40.46899520171584
-86.99080896150204,40.46899483021055
-86.99080843242697,40.46899464082989
-86.99080781585744,40.46899447760606
-86.99080716244391,40.46899453391804
-86.99080642635259,40.46899461903847
-86.99080606956923,40.468994305201214
-86.99080574773183,40.46899396636095
-86.99080474006367,40.4689940124029
-86.99080400305931,40.46899381440005
-86.9908036973911,40.4689933855834
-86.9908026677918,40.46899344735803
-86.99080199160066,40.4689933583881
-86.99080145727763,40.46899344658541
-86.99080078814566,40.46899363171728
-86.9908004477803,40.46899346823253
-86.99079957238591,40.46899356034504
-86.99079868237568,40.46899373520776
-86.9907981098202,40.4689936438382
-86.990797349508,40.468993787193405
-86.99079670182284,40.468994279214336
-86.99079627420804,40.46899449752691
-86.99079569685031,40.468994715884726
-86.99079510828423,40.46899500223726
-86.99079455920123,40.46899503378196
-86.99079401426188,40.468995208619866
-86.99079347685151,40.46899527720652
-86.99079284175139,40.4689953978742
-86.99079214597766,40.46899534831352
-86.99079171624402,40.46899560115924
-86.99079087662768,40.46899570204023
-86.99079050466337,40.46899599780334
-86.99078986680925,40.46899599955269
-86.99078910741328,40.46899597577964
-86.99078887737642,40.46899620014867
-86.99078827369712,40.468996180351766
-86.99078760285806,40.46899606961976
-86.99078700523144,40.46899615454779
-86.9907863445251,40.46899616356994
-86.99078555563261,40.46899617151089
-86.99078509626736,40.46899617431709
-86.9907845206001,40.46899623400082
-86.9907839898478,40.46899626122707
-86.9907834050093,40.46899625615244
-86.99078267336186,40.4689963615568
-86.99078224487785,40.46899643500911
-86.99078156789324,40.468996507729706
-86.99078073178576,40.46899656608484
-86.9907798398054,40.46899655231674
-86.99077898235564,40.46899644083821
-86.99077823959006,40.468996532662544
-86.99077757597873,40.46899664019855
-86.99077682058021,40.46899674995094
-86.9907763820294,40.46899689913285
-86.99077595536592,40.46899701035051
-86.99077533429201,40.46899697832247
-86.99077503435235,40.46899718265429
-86.99077423994498,40.4689972516538
-86.99077343558768,40.46899737826951
-86.99077359594797,40.46899764149767
-86.99077333009876,40.46899788228013
-86.99077301689027,40.46899784591666
-86.9907723411683,40.46899775410825
-86.99077207763173,40.46899770860434
-86.99077224225121,40.46899785372031
-86.99077152255377,40.46899760346102
-86.9907713505765,40.46899753872936
-86.99077110445238,40.46899734790932
-86.99077056935921,40.46899710113294
-86.99077018751962,40.46899683350168
-86.99076959588876,40.46899648848721
-86.9907691450999,40.4689962330672
-86.99076851629142,40.468996126891945
-86.99076786669754,40.46899603799052
-86.9907674183433,40.46899633007002
-86.99076697481502,40.46899624044869
-86.9907664137351,40.46899622604956
-86.99076576839946,40.4689961639582
-86.99076507417574,40.4689961427114
-86.99076450913188,40.46899624013392
-86.99076403359005,40.46899633371176
-86.99076312279982,40.46899631052981
-86.99076253027474,40.46899646494604
-86.99076202936045,40.46899651636586
-86.99076143245154,40.46899648796158
-86.99076088190446,40.46899639251578
-86.99076058723308,40.46899645911923
-86.99076003289288,40.468996662145685
-86.99075924657924,40.46899642220105
-86.99075855499626,40.46899640284791
-86.9907582702187,40.46899645711903
-86.99075786400734,40.468996726601375
-86.99075702369008,40.4689967908061
-86.9907557169239,40.46899692366965
-86.99075506299009,40.46899704125677
-86.99075438248747,40.46899739104671
-86.99075366607636,40.46899757981163
-86.99075305984499,40.46899794352103
-86.99075245357874,40.46899821682943
-86.99075171383687,40.46899844650603
-86.9907510039792,40.468998637560894
-86.99075033166089,40.46899867228434
-86.99074968603563,40.46899897351055
-86.99074925836226,40.46899928262616
-86.99074871773445,40.46899951415509
-86.99074826890875,40.468999654602456
-86.99074773308905,40.4689996585663
-86.99074735752345,40.46899995911168
-86.99074710889697,40.46899993991723
-86.99074684022085,40.46900004819164
-86.99074639866241,40.46900034758546
-86.99074659282195,40.4690004853221
-86.99074686555275,40.46900014051701
-86.99074727136225,40.46899952951143
-86.99074752963682,40.46899943164724
-86.99074762115416,40.4689993154562
-86.99074781121688,40.46899918525767
-86.9907480285775,40.46899905038158
-86.99074775035956,40.46899839955056
-86.99074760459037,40.46899800742735
-86.99074741951388,40.46899766516606
-86.99074722624638,40.46899731391158
-86.99074685054823,40.46899684602277
-86.99074711817838,40.4689967193614
-86.99074705133192,40.46899649723168
-86.9907467924804,40.46899644300064
-86.99074645685158,40.46899605038298
-86.99074596917998,40.46899567106508
-86.99074542860379,40.4689953212085
-86.99074473886805,40.46899476634428
-86.99074437069149,40.46899419367895
-86.9907439394815,40.46899406075795
-86.99074318523336,40.46899389767978
-86.99074250499837,40.46899372280853
-86.9907426335601,40.46899338793936
-86.99074251063074,40.46899309923023
-86.9907415319278,40.4689929695302
-86.99074028416845,40.46899314304976
-86.99074009037662,40.46899310056695
-86.9907402613161,40.468993015810256
-86.99073970051963,40.46899305480808
-86.99073885556822,40.46899330067651
-86.99073874807515,40.46899318314851
-86.99073896562096,40.4689930502609
-86.99073848124388,40.46899353584245
-86.99073832932899,40.46899360799915
-86.99073812395953,40.46899381142276
-86.99073815274647,40.46899392001504
-86.99073819777342,40.46899400825798
-86.99073810404298,40.4689941747632
-86.99073791930677,40.46899425960455
-86.99073750172127,40.46899421149211
-86.99073760214588,40.468994632344334
-86.99073711558715,40.468994653833775
-86.99073690175325,40.46899494039391
-86.99073614793386,40.46899502749008
-86.99073518036457,40.468995123698285
-86.99073507030974,40.468995566198615
-86.99073512553817,40.46899584478466
-86.99073458780661,40.46899618673493
-86.99073343508311,40.46899622499518
-86.99073306322606,40.46899649272754
-86.99073233016885,40.46899663148229
-86.9907313098894,40.46899679544936
-86.99073112856254,40.4689970111936
-86.99073096918073,40.46899738987569
-86.99072987830218,40.4689974875662
-86.99072858993186,40.4689971450472
-86.99072895656839,40.468997469515706
-86.9907285818835,40.468997591330414
-86.99072740604157,40.46899742480312
-86.99072742589158,40.46899756233352
-86.9907270906737,40.4689976032768
-86.99072615673961,40.46899753017629
-86.99072597204702,40.46899775469136
-86.9907254632253,40.46899784689067
-86.99072473472883,40.46899776989024
-86.99072453230687,40.4689978537688
-86.99072418611465,40.46899780729012
-86.99072394927825,40.46899776716025
-86.99072350702302,40.468997522512645
-86.99072328978437,40.46899729690604
-86.99072305882265,40.46899721324736
-86.99072237193174,40.468996783172585
-86.99072188049625,40.46899676864078
-86.99072142329875,40.46899656354695
-86.99072085821648,40.46899656140694
-86.99072038711633,40.468996469656354
-86.99071975245093,40.46899643920516
-86.99071901208508,40.46899640893297
-86.99071840652465,40.4689964382545
-86.99071790968503,40.46899630938117
-86.99071729921558,40.46899619789622
-86.99071662467338,40.46899613781138
-86.99071611079438,40.46899610014072
-86.99071574594105,40.46899613763742
-86.99071518964826,40.46899621594981
-86.99071410417083,40.46899620439574
-86.9907136094642,40.46899675199213
-86.99071302855128,40.468996523152384
-86.99071265219304,40.46899650605182
-86.99071200567414,40.46899649315655
-86.99071146022968,40.46899680517512
-86.99071102309367,40.46899667088987
-86.99071009383746,40.46899685904952
-86.99070939128896,40.46899689083679
-86.9907081986989,40.46899695490213
-86.99070777872234,40.46899751340168
-86.99070721000227,40.46899754520202
-86.99070657241552,40.46899761109736
-86.99070576784422,40.46899777268171
-86.99070514666201,40.46899800662748
-86.99070458808052,40.46899816656487
-86.99070355355973,40.46899806058087
-86.99070322387146,40.468998385403
-86.99070265860598,40.46899841133776
-86.99070218742047,40.46899845620883
-86.9907019756291,40.46899854738258
-86.990701828196,40.46899841356344
-86.99070170892352,40.46899829061898
-86.99070162397734,40.46899827898447
-86.99070130477594,40.46899830045064
-86.99070085714285,40.46899829357652
-86.9907001624903,40.468998040457215
-86.99069974213829,40.468997814713845
-86.99069929983933,40.468997436729055
-86.99069919824305,40.46899749039133
-86.99069875885696,40.46899743429477
-86.99069801232464,40.46899727639612
-86.9906972620252,40.46899704934154
-86.99069679147169,40.46899706683591
-86.99069619037844,40.46899692173217
-86.9906956505953,40.46899652400064
-86.99069503232793,40.46899672693432
-86.99069436344364,40.46899665960647
-86.99069351897647,40.4689964144198
-86.99069307449503,40.46899677331866
-86.99069238788097,40.46899662658354
-86.99069131860166,40.46899672359621
-86.99069141026831,40.468996698836186
-86.99069074597061,40.46899689469268
-86.9906898977994,40.468996700137104
-86.99068942167835,40.468996768855575
-86.99068893438718,40.46899692960361
-86.99068844030866,40.46899702230779
-86.9906875662194,40.46899688045765
-86.99068662140468,40.46899702139746
-86.9906858853559,40.46899742827959
-86.99068519285835,40.46899749346052
-86.99068443905199,40.46899765291135
-86.990683695403,40.46899790285652
-86.99068289853903,40.46899786094647
-86.99068216026508,40.46899799684293
-86.99068154358652,40.46899810774473
-86.99068093529263,40.46899815664149
-86.99068031242395,40.46899805402612
-86.99067980195093,40.46899821799579
-86.99067928369229,40.4689983061877
-86.99067882764483,40.46899836519758
-86.99067831614684,40.46899852368992
-86.9906778076103,40.46899870390055
-86.99067721425563,40.46899885462377
-86.99067662864206,40.468999077228496
-86.990676186903,40.46899890621648
-86.99067577410061,40.46899892694256
-86.99067589168787,40.46899898554597
-86.9906760878488,40.468998907495056
-86.99067601038261,40.46899892307353
-86.99067599157496,40.46899892514775
-86.99067602667674,40.46899893344968
-86.99067602972121,40.46899893850859
-86.99067603424906,40.46899894506169
-86.99067603866077,40.46899893398329
-86.99067603573668,40.46899894768372
-86.99067603856037,40.46899894879591
-86.99067602514347,40.46899894545511
-86.99067602635213,40.46899893915335
-86.99067602394933,40.468998931188494
-86.99067601825561,40.46899894869197
-86.99067601823073,40.46899893149124
-86.99067600531075,40.46899892220687
-86.99067601124464,40.46899893495074
-86.99067600356486,40.46899893931796
-86.9906759828199,40.468998923585374
-86.99067599121943,40.46899892878742
-86.99067599003511,40.468998938927335
-86.99067600665776,40.46899894155109
-86.99067600628646,40.468998939463454
-86.99067599528799,40.468998931128354
-86.99067599833779,40.46899893198496
-86.99067598665715,40.46899893054886
-86.99067598446408,40.46899894734639
-86.99067597850166,40.46899893404933
-86.99067600535318,40.46899893226602
-86.99067600903179,40.46899892497218
-86.99067600126804,40.46899893758276
-86.99067600604022,40.4689989358904
-86.99067601382671,40.46899893772292
-86.99067598977031,40.46899894408462
-86.9906760039734,40.46899891634592
-86.99067601196978,40.46899891406987
-86.99067599054051,40.46899888671469
-86.99067598395362,40.46899887240921
-86.99067598050135,40.46899888701711
-86.99067593946926,40.4689988632768
-86.99067595003756,40.46899885907488
-86.99067595436831,40.46899888064679
-86.99067595261712,40.46899887525246
-86.99067594715368,40.46899886039544
-86.99067594973751,40.46899886354348
-86.99067596120098,40.46899885547655
-86.99067595462508,40.46899884230805
-86.99067593604263,40.46899884915257
-86.99067593697721,40.46899886561128
-86.99067593575408,40.46899886695492
-86.9906759404383,40.46899887063758
-86.99067593380964,40.46899887681561
-86.99067595445688,40.46899887501595
-86.99067595566116,40.468998882705804
-86.99067594400564,40.468998881489846
-86.99067595468307,40.46899890008022
